"This is a list of medallists at the Summer Olympic Games (1896-2004) with details of the year of the olympics, city, sport, discipline, athlete name, gender, event and medal",,,,,,,,,,
,,,,,,,,,,
"DISCLAIMER: No guarantees, express or implied, as to the accuracy or completeness of the information provided. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Year,City,Sport,Discipline,Athlete Name,NOC,Gender,Event,Event Gender,Medal,Position
1968,Mexico,Athletics,Athletics,"JAMES, George Lawrence",USA,Men,400m,M,Silver,2
1968,Mexico,Athletics,Athletics,"PECHENKINA, Natalya",URS,Women,400m,W,Bronze,3
1968,Mexico,Athletics,Athletics,"BESSON, Colette",FRA,Women,400m,W,Gold,1
1968,Mexico,Athletics,Athletics,"BOARD, Lillian Barbara",GBR,Women,400m,W,Silver,2
1968,Mexico,Aquatics,Swimming,"MOSCONI, Alain",FRA,Men,400m freestyle,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"BURTON, Michael Jay",USA,Men,400m freestyle,M,Gold,1
1968,Mexico,Aquatics,Swimming,"HUTTON, Ralph",CAN,Men,400m freestyle,M,Silver,2
1968,Mexico,Aquatics,Swimming,"MORAS, Karen Lynne",AUS,Women,400m freestyle,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"MEYER, Deborah",USA,Women,400m freestyle,W,Gold,1
1968,Mexico,Aquatics,Swimming,"GUSTAVSON, Linda Lee",USA,Women,400m freestyle,W,Silver,2
1968,Mexico,Athletics,Athletics,"SHERWOOD, John",GBR,Men,400m hurdles,M,Bronze,3
1968,Mexico,Athletics,Athletics,"HEMERY, David Peter",GBR,Men,400m hurdles,M,Gold,1
1968,Mexico,Athletics,Athletics,"HENNIGE, Gerhard",FRG,Men,400m hurdles,M,Silver,2
1968,Mexico,Aquatics,Swimming,"HOLTHAUS, Michael",FRG,Men,400m individual medley,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"HICKCOX, Charles Buchanan",USA,Men,400m individual medley,M,Gold,1
1968,Mexico,Aquatics,Swimming,"HALL, Gary Wayne",USA,Men,400m individual medley,M,Silver,2
1968,Mexico,Aquatics,Swimming,"STEINBACH, Sabine",GDR,Women,400m individual medley,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"KOLB, Claudia Anne",USA,Women,400m individual medley,W,Gold,1
1968,Mexico,Aquatics,Swimming,"VIDALI, Lynn Marie",USA,Women,400m individual medley,W,Silver,2
1968,Mexico,Boxing,Boxing,"DE OLIVEIRA, Servilio",BRA,Men,48 - 51kg (flyweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"RWABDOGO, Leo",UGA,Men,48 - 51kg (flyweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"DELGADO, Ricardo",MEX,Men,48 - 51kg (flyweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"OLECH, Artur",POL,Men,48 - 51kg (flyweight),M,Silver,2
1968,Mexico,Aquatics,Swimming,"CUSACK, Robert",AUS,Men,4x100m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"ROGERS, Gregory",AUS,Men,4x100m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"WENDEN, Michael Vincent",AUS,Men,4x100m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"WINDLE, Robert George",AUS,Men,4x100m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"RERYCH, Stephen Karl",USA,Men,4x100m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"SPITZ, Mark",USA,Men,4x100m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"WALSH, Kenneth Marshall",USA,Men,4x100m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"ZORN, Zachary",USA,Men,4x100m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"BELITS-GEIMAN, Semyon",URS,Men,4x100m freestyle relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"ILYICHEV, Leonid",URS,Men,4x100m freestyle relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"KULIKOV, Georgi",URS,Men,4x100m freestyle relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"MAZANOV, Viktor",URS,Men,4x100m freestyle relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"CORSON-WHITNEY, Marilyn",CAN,Women,4x100m freestyle relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"COUGHLAN, Angela",CAN,Women,4x100m freestyle relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"LAY, Marion Beverly",CAN,Women,4x100m freestyle relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"TANNER, Elaine",CAN,Women,4x100m freestyle relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"BARKMAN, Jane Louise",USA,Women,4x100m freestyle relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"GUSTAVSON, Linda Lee",USA,Women,4x100m freestyle relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"HENNE, Jane Margo",USA,Women,4x100m freestyle relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"PEDERSEN, Susan Jane",USA,Women,4x100m freestyle relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"KRAUSE, Roswitha",GDR,Women,4x100m freestyle relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"PERTHES, Gabriele",GDR,Women,4x100m freestyle relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"SCHMUCK, Uta",GDR,Women,4x100m freestyle relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"WETZKO, Gabriele",GDR,Women,4x100m freestyle relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"GROMAK, Yuri",URS,Men,4x100m medley relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"ILYICHEV, Leonid",URS,Men,4x100m medley relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"KOSINSKY, Vladimir",URS,Men,4x100m medley relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"NEMSHILOV, Vladimir",URS,Men,4x100m medley relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"HICKCOX, Charles Buchanan",USA,Men,4x100m medley relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"MCKENZIE, Donald Ward Jr.",USA,Men,4x100m medley relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"RUSSELL, Douglas Albert",USA,Men,4x100m medley relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"WALSH, Kenneth Marshall",USA,Men,4x100m medley relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"GREGOR, Horst-Günther",GDR,Men,4x100m medley relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"HENNINGER, Egon",GDR,Men,4x100m medley relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"MATTHES, Roland",GDR,Men,4x100m medley relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"WIEGAND, Frank",GDR,Men,4x100m medley relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"FROMMATER, Uta",FRG,Women,4x100m medley relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"HUSTEDE-NAGEL, Heike",FRG,Women,4x100m medley relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"KRAUS, Angelika",FRG,Women,4x100m medley relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"REINECK, Heidemarie",FRG,Women,4x100m medley relay,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"BALL, Catherine",USA,Women,4x100m medley relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"DANIEL, Eleanor Suzanne",USA,Women,4x100m medley relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"HALL, Kaye Marie",USA,Women,4x100m medley relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"PEDERSEN, Susan Jane",USA,Women,4x100m medley relay,W,Gold,1
1968,Mexico,Aquatics,Swimming,"MCCLEMENTS, Lynette",AUS,Women,4x100m medley relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"PLAYFAIR, Judith",AUS,Women,4x100m medley relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"STEINBECK, Janet",AUS,Women,4x100m medley relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"WATSON, Lynette",AUS,Women,4x100m medley relay,W,Silver,2
1968,Mexico,Athletics,Athletics,"BAMBUCK, Roger",FRA,Men,4x100m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"DELECOUR, Jocelyn",FRA,Men,4x100m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"FENOUIL, Gerard",FRA,Men,4x100m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"PIQUEMAL, Claude",FRA,Men,4x100m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"GREENE, Charles Edward",USA,Men,4x100m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"HINES, James Ray",USA,Men,4x100m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"PENDER, Melvin Jr.",USA,Men,4x100m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"SMITH, Ronald Ray",USA,Men,4x100m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"FIGUEROLA CAMUE, Enrique",CUB,Men,4x100m relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"MONTES CASANOVA, Pablo",CUB,Men,4x100m relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"MORALES HACHAVARRIA, Juan",CUB,Men,4x100m relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"RAMIREZ LIMONTA, Hermes Julian",CUB,Men,4x100m relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"BUKHARINA, Galina",URS,Women,4x100m relay,W,Bronze,3
1968,Mexico,Athletics,Athletics,"IGNATYEVA-SAMOTESOVA, Lyudmila",URS,Women,4x100m relay,W,Bronze,3
1968,Mexico,Athletics,Athletics,"POPKOVA, Vera",URS,Women,4x100m relay,W,Bronze,3
1968,Mexico,Athletics,Athletics,"ZHARKOVA-MASLAKOVA, Liudmila",URS,Women,4x100m relay,W,Bronze,3
1968,Mexico,Athletics,Athletics,"BAILES, Margaret Johnson",USA,Women,4x100m relay,W,Gold,1
1968,Mexico,Athletics,Athletics,"FERRELL, Barbara Ann",USA,Women,4x100m relay,W,Gold,1
1968,Mexico,Athletics,Athletics,"NETTER, Mildrette",USA,Women,4x100m relay,W,Gold,1
1968,Mexico,Athletics,Athletics,"TYUS, Wyomia",USA,Women,4x100m relay,W,Gold,1
1968,Mexico,Athletics,Athletics,"COBIAN HECHEVARRIA, Miguelina",CUB,Women,4x100m relay,W,Silver,2
1968,Mexico,Athletics,Athletics,"ELEJALDE DIAZ, Marlene",CUB,Women,4x100m relay,W,Silver,2
1968,Mexico,Athletics,Athletics,"QUESADA DIAZ, Violetta",CUB,Women,4x100m relay,W,Silver,2
1968,Mexico,Athletics,Athletics,"ROMAY MARTINEZ, Fulgencia",CUB,Women,4x100m relay,W,Silver,2
1968,Mexico,Aquatics,Swimming,"BELITS-GEIMAN, Semyon",URS,Men,4x200m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"BURE, Vladimir",URS,Men,4x200m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"ILYICHEV, Leonid",URS,Men,4x200m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"KULIKOV, Georgi",URS,Men,4x200m freestyle relay,M,Bronze,3
1968,Mexico,Aquatics,Swimming,"NELSON, John Mauer",USA,Men,4x200m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"RERYCH, Stephen Karl",USA,Men,4x200m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"SCHOLLANDER, Donald Arthur",USA,Men,4x200m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"SPITZ, Mark",USA,Men,4x200m freestyle relay,M,Gold,1
1968,Mexico,Aquatics,Swimming,"ROGERS, Gregory",AUS,Men,4x200m freestyle relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"WENDEN, Michael Vincent",AUS,Men,4x200m freestyle relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"WHITE, Graham Rose",AUS,Men,4x200m freestyle relay,M,Silver,2
1968,Mexico,Aquatics,Swimming,"WINDLE, Robert George",AUS,Men,4x200m freestyle relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"HENNIGE, Gerhard",FRG,Men,4x400m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"JELLINGHAUS, Martin",FRG,Men,4x400m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"KINDER, Manfred",FRG,Men,4x400m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"MULLER, Helmar",FRG,Men,4x400m relay,M,Bronze,3
1968,Mexico,Athletics,Athletics,"EVANS, Lee Edward",USA,Men,4x400m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"FREEMAN, Ronald John III",USA,Men,4x400m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"JAMES, George Lawrence",USA,Men,4x400m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"MATTHEWS, Vincent Edward",USA,Men,4x400m relay,M,Gold,1
1968,Mexico,Athletics,Athletics,"ASATI, Charles",KEN,Men,4x400m relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"BON, Naftali",KEN,Men,4x400m relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"NYAMAU, Hezekiah Munyoro",KEN,Men,4x400m relay,M,Silver,2
1968,Mexico,Athletics,Athletics,"RUDISHA, Daniel Matasi",KEN,Men,4x400m relay,M,Silver,2
1968,Mexico,Sailing,Sailing,"AISHER, Robin Allingham",GBR,Men,5.5m,X,Bronze,3
1968,Mexico,Sailing,Sailing,"ANDERSON, Paul Richard",GBR,Men,5.5m,X,Bronze,3
1968,Mexico,Sailing,Sailing,"JARDINE, Adrian",GBR,Men,5.5m,X,Bronze,3
1968,Mexico,Sailing,Sailing,"SUNDELIN, Jörgen",SWE,Men,5.5m,X,Gold,1
1968,Mexico,Sailing,Sailing,"SUNDELIN, Peter",SWE,Men,5.5m,X,Gold,1
1968,Mexico,Sailing,Sailing,"SUNDELIN, Ulf",SWE,Men,5.5m,X,Gold,1
1968,Mexico,Sailing,Sailing,"DUNAND, Bernard",SUI,Men,5.5m,X,Silver,2
1968,Mexico,Sailing,Sailing,"NOVERRAZ, Louis",SUI,Men,5.5m,X,Silver,2
1968,Mexico,Sailing,Sailing,"STERN, Marcel",SUI,Men,5.5m,X,Silver,2
1968,Mexico,Athletics,Athletics,"TEMU, Nabiba Naftali",KEN,Men,5000m,M,Bronze,3
1968,Mexico,Athletics,Athletics,"GAMMOUDI, Mohamed",TUN,Men,5000m,M,Gold,1
1968,Mexico,Athletics,Athletics,"KEINO, Kipchoge",KEN,Men,5000m,M,Silver,2
1968,Mexico,Athletics,Athletics,"YOUNG, Lawrence Dean",USA,Men,50km walk,M,Bronze,3
1968,Mexico,Athletics,Athletics,"HÖHNE, Christoph",GDR,Men,50km walk,M,Gold,1
1968,Mexico,Athletics,Athletics,"KISS, Antal",HUN,Men,50km walk,M,Silver,2
1968,Mexico,Shooting,Shooting,"VOLLMAR, Harald",GDR,Men,50m pistol (60 shots),M,Bronze,3
1968,Mexico,Shooting,Shooting,"KOSYKH, Grigori",URS,Men,50m pistol (60 shots),M,Gold,1
1968,Mexico,Shooting,Shooting,"MERTEL, Heinz",FRG,Men,50m pistol (60 shots),M,Silver,2
1968,Mexico,Shooting,Shooting,"PARKHIMOVICH, Vitali",URS,Men,50m rifle 3 positions (3x40 shots),M,Bronze,3
1968,Mexico,Shooting,Shooting,"KLINGNER, Bernd",FRG,Men,50m rifle 3 positions (3x40 shots),M,Gold,1
1968,Mexico,Shooting,Shooting,"WRITER, John Henry",USA,Men,50m rifle 3 positions (3x40 shots),M,Silver,2
1968,Mexico,Shooting,Shooting,"BALLINGER, Ian Roy",NZL,Men,50m rifle prone (60 shots),M,Bronze,3
1968,Mexico,Shooting,Shooting,"KURKA, Jan",TCH,Men,50m rifle prone (60 shots),M,Gold,1
1968,Mexico,Shooting,Shooting,"HAMMERL, Laszlo",HUN,Men,50m rifle prone (60 shots),M,Silver,2
1968,Mexico,Boxing,Boxing,"CHANG, Kyou-Chul",KOR,Men,51 - 54kg (bantamweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"MORIOKA, Eiji",JPN,Men,51 - 54kg (bantamweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"SOKOLOV, Valeri",URS,Men,51 - 54kg (bantamweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"MUKWANGA, Eridadi",UGA,Men,51 - 54kg (bantamweight),M,Silver,2
1968,Mexico,Wrestling,Wrestling Free.,"GORGORI, Abutaleb",IRI,Men,52 - 57kg (bantamweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Free.,"UETAKE, Yojiro",JPN,Men,52 - 57kg (bantamweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Free.,"BEHM, Donald Rae",USA,Men,52 - 57kg (bantamweight),M,Silver,2
1968,Mexico,Wrestling,Wrestling Gre-R,"KOCHERGIN, Ivan",URS,Men,52 - 57kg (bantamweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Gre-R,"VARGA, Janos",HUN,Men,52 - 57kg (bantamweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Gre-R,"BACIU, Ion",ROU,Men,52 - 57kg (bantamweight),M,Silver,2
1968,Mexico,Boxing,Boxing,"MIKAILOV, Ivan",BUL,Men,54 - 57kg (featherweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"WARUINGE, Philip",KEN,Men,54 - 57kg (featherweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"ROLDAN, Antonio",MEX,Men,54 - 57kg (featherweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"ROBINSON, Alberto",USA,Men,54 - 57kg (featherweight),M,Silver,2
1968,Mexico,Weightlifting,Weightlifting,"MIYAKE, Yoshiyuki",JPN,Men,"56 - 60kg, total (featherweight)",M,Bronze,3
1968,Mexico,Weightlifting,Weightlifting,"MIYAKE, Yoshinobu",JPN,Men,"56 - 60kg, total (featherweight)",M,Gold,1
1968,Mexico,Weightlifting,Weightlifting,"SHANIDZE, Dito",URS,Men,"56 - 60kg, total (featherweight)",M,Silver,2
1968,Mexico,Boxing,Boxing,"CUTOV, Calistrat",ROU,Men,57 - 60kg (lightweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"VUJIN, Zvonimir",YUG,Men,57 - 60kg (lightweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"HARRIS, Ronald Woodson",USA,Men,57 - 60kg (lightweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"GRUDZIEN, Jozef",POL,Men,57 - 60kg (lightweight),M,Silver,2
1968,Mexico,Wrestling,Wrestling Free.,"SEYED-ABBASSI, Shamseddin",IRI,Men,57 - 63kg (featherweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Free.,"KANEKO, Masaki",JPN,Men,57 - 63kg (featherweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Free.,"TODOROV, Enyu Dinev",BUL,Men,57 - 63kg (featherweight),M,Silver,2
1968,Mexico,Wrestling,Wrestling Gre-R,"POPESCU, Simion",ROU,Men,57 - 63kg (featherweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Gre-R,"RURUA, Roman",URS,Men,57 - 63kg (featherweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Gre-R,"FUJIMOTO, Hideo",JPN,Men,57 - 63kg (featherweight),M,Silver,2
1968,Mexico,Boxing,Boxing,"NILSSON, Arto",FIN,Men,60 - 63.5kg (light-welterweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"WALLINGTON, James Robert Jr.",USA,Men,60 - 63.5kg (light-welterweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"KULEJ, Jerzy",POL,Men,60 - 63.5kg (light-welterweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"REQUEIFEROS BLANCO, Enrique",CUB,Men,60 - 63.5kg (light-welterweight),M,Silver,2
1968,Mexico,Weightlifting,Weightlifting,"ZIELINSKI, Marian",POL,Men,"60 - 67.5kg, total (lightweight)",M,Bronze,3
1968,Mexico,Weightlifting,Weightlifting,"BASZANOWSKI, Waldemar",POL,Men,"60 - 67.5kg, total (lightweight)",M,Gold,1
1968,Mexico,Weightlifting,Weightlifting,"JALAYER, Parviz",IRI,Men,"60 - 67.5kg, total (lightweight)",M,Silver,2
1968,Mexico,Wrestling,Wrestling Free.,"DANZANDARJAA, Sereeter",MGL,Men,63 - 70kg (lightweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Free.,"MOVAHED-ARDABILI, Abdollah",IRI,Men,63 - 70kg (lightweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Free.,"VALTCHEV, Enyu Dimov",BUL,Men,63 - 70kg (lightweight),M,Silver,2
1968,Mexico,Wrestling,Wrestling Gre-R,"GALAKTOPOULOS, Petros",GRE,Men,63 - 70kg (lightweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Gre-R,"NUMEMURA, Munji",JPN,Men,63 - 70kg (lightweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Gre-R,"HORVAT, Stevan",YUG,Men,63 - 70kg (lightweight),M,Silver,2
1968,Mexico,Boxing,Boxing,"GUILOTTI GONZALEZ, Mario",ARG,Men,63.5 - 67kg (welterweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"MUSALIMOV, Vladimir",URS,Men,63.5 - 67kg (welterweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"WOLKE, Manfred",GDR,Men,63.5 - 67kg (welterweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"BESSALA, Joseph",CMR,Men,63.5 - 67kg (welterweight),M,Silver,2
1968,Mexico,Boxing,Boxing,"BALDWIN, John Lee",USA,Men,67 - 71kg (light-middleweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"MEIER, Günther",FRG,Men,67 - 71kg (light-middleweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"LAGUTIN, Boris",URS,Men,67 - 71kg (light-middleweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"GARBEY, Rolando",CUB,Men,67 - 71kg (light-middleweight),M,Silver,2
1968,Mexico,Weightlifting,Weightlifting,"BAKOS, Karoly",HUN,Men,"67.5 - 75kg, total (middleweight)",M,Bronze,3
1968,Mexico,Weightlifting,Weightlifting,"KURENTSOV, Viktor",URS,Men,"67.5 - 75kg, total (middleweight)",M,Gold,1
1968,Mexico,Weightlifting,Weightlifting,"OHUCHI, Masashi",JPN,Men,"67.5 - 75kg, total (middleweight)",M,Silver,2
1968,Mexico,Wrestling,Wrestling Free.,"PUREV, Dagvasuren",MGL,Men,70 - 78kg (welterweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Free.,"ATALAY, Mahmut",TUR,Men,70 - 78kg (welterweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Free.,"ROBIN, Daniel Sauton",FRA,Men,70 - 78kg (welterweight),M,Silver,2
1968,Mexico,Wrestling,Wrestling Gre-R,"BAJKO, Karoly",HUN,Men,70 - 78kg (welterweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Gre-R,"VESPER, Rudolf",GDR,Men,70 - 78kg (welterweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Gre-R,"ROBIN, Daniel Sauton",FRA,Men,70 - 78kg (welterweight),M,Silver,2
1968,Mexico,Boxing,Boxing,"JONES, Alfred",USA,Men,71-75kg,M,Bronze,3
1968,Mexico,Boxing,Boxing,"ZARAGOZA, Agustin",MEX,Men,71-75kg,M,Bronze,3
1968,Mexico,Boxing,Boxing,"FINNEGAN, Christopher Martin",GBR,Men,71-75kg,M,Gold,1
1968,Mexico,Boxing,Boxing,"KISELEV, Aleksei",URS,Men,71-75kg,M,Silver,2
1968,Mexico,Boxing,Boxing,"DRAGAN, Stanislaw",POL,Men,75 - 81kg (light-heavyweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"STANKOV, Georghi",BUL,Men,75 - 81kg (light-heavyweight),M,Bronze,3
1968,Mexico,Boxing,Boxing,"POZNYAK, Daniel",URS,Men,75 - 81kg (light-heavyweight),M,Gold,1
1968,Mexico,Boxing,Boxing,"MONEA, Ion",ROU,Men,75 - 81kg (light-heavyweight),M,Silver,2
1968,Mexico,Weightlifting,Weightlifting,"OZIMEK, Norbert",POL,Men,"75 - 82.5kg, total (light-heavyweight)",M,Bronze,3
1968,Mexico,Weightlifting,Weightlifting,"SELITSKY, Boris",URS,Men,"75 - 82.5kg, total (light-heavyweight)",M,Gold,1
1968,Mexico,Weightlifting,Weightlifting,"BELYAEV, Vladimir",URS,Men,"75 - 82.5kg, total (light-heavyweight)",M,Silver,2
1968,Mexico,Wrestling,Wrestling Free.,"GARDJEV, Prodan Stoyanov",BUL,Men,78 - 87kg (middleweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Free.,"GUREVICH, Boris",URS,Men,78 - 87kg (middleweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Free.,"JIGJIDYM, Munkbat",MGL,Men,78 - 87kg (middleweight),M,Silver,2
1968,Mexico,Wrestling,Wrestling Gre-R,"SIMIC, Branislav",YUG,Men,78 - 87kg (middleweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Gre-R,"METZ, Lothar",GDR,Men,78 - 87kg (middleweight),M,Gold,1
1968,Mexico,Wrestling,Wrestling Gre-R,"OLEINIK, Valentin",URS,Men,78 - 87kg (middleweight),M,Silver,2
1968,Mexico,Athletics,Athletics,"FARRELL, Thomas Francis",USA,Men,800m,M,Bronze,3
1968,Mexico,Athletics,Athletics,"DOUBELL, Ralph",AUS,Men,800m,M,Gold,1
1968,Mexico,Athletics,Athletics,"KIPRUGUT, Wilson Chuma",KEN,Men,800m,M,Silver,2
1968,Mexico,Athletics,Athletics,"GOMMERS, Maria Francisca P.",NED,Women,800m,W,Bronze,3
1968,Mexico,Athletics,Athletics,"MANNING-JACKSON, Madeline",USA,Women,800m,W,Gold,1
1968,Mexico,Athletics,Athletics,"SILAI, Ileana",ROU,Women,800m,W,Silver,2
1968,Mexico,Aquatics,Swimming,"RAMIREZ, Maria Teresa",MEX,Women,800m freestyle,W,Bronze,3
1968,Mexico,Aquatics,Swimming,"MEYER, Deborah",USA,Women,800m freestyle,W,Gold,1
1968,Mexico,Aquatics,Swimming,"KRUSE, Pamela Jean",USA,Women,800m freestyle,W,Silver,2
1968,Mexico,Athletics,Athletics,"CHI, Cheng",TPE,Women,80m hurdles,W,Bronze,3
1968,Mexico,Athletics,Athletics,"CAIRD, Maureen",AUS,Women,80m hurdles,W,Gold,1
1968,Mexico,Athletics,Athletics,"KILBORN-RYAN-NELSON, Pamela",AUS,Women,80m hurdles,W,Silver,2
1968,Mexico,Weightlifting,Weightlifting,"GOLAB, Marek",POL,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Bronze,3
1968,Mexico,Weightlifting,Weightlifting,"KANGASNIEMI, Kaarlo Olavi",FIN,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Gold,1
1968,Mexico,Weightlifting,Weightlifting,"TALTS, Yan",URS,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Silver,2
1968,Mexico,Wrestling,Wrestling Free.,"CSATARI, Jozsef",HUN,Men,87 - 97kg (light-heavyweight),M,Bronze,3
1968,Mexico,Wrestling,Wrestling Free.,"AYIK, Ahmet",TUR,Men,87 - 97kg (light-heavyweight),M,Gold,1
